station_id,station_name,district,longitude,latitude,first_seen,last_seen,capacity_min,capacity_max,capacity_changed
1,三井Outlet,林口區,121.36628723144531,25.07158088684082,2026-01-01 00:00:00,2026-06-30 23:30:00,63,63,0
2,三重商工,三重區,121.480712890625,25.068679809570312,2026-01-01 00:00:00,2026-06-30 23:30:00,77,77,0
3,三重商工地下停車場,三重區,121.4835205078125,25.069660186767578,2026-01-01 00:00:00,2026-06-30 23:30:00,64,64,0
4,中和國民運動中心,中和區,121.48757934570312,24.993480682373047,2026-01-01 00:00:00,2026-06-30 23:30:00,64,64,0
5,中央路一段292巷口,土城區,121.44383239746094,24.982789993286133,2026-01-01 00:00:00,2026-06-30 23:30:00,53,53,0
6,中正民權路口,新店區,121.53359985351562,24.982629776000977,2026-01-01 00:00:00,2026-06-30 23:30:00,92,92,0
7,中港國小,新莊區,121.44783020019531,25.045629501342773,2026-01-01 00:00:00,2026-06-30 23:30:00,58,58,0
8,中興寶橋路口,新店區,121.54686737060547,24.976179122924805,2026-01-01 00:00:00,2026-06-30 23:30:00,61,61,0
9,中華中原路口,新莊區,121.4517822265625,25.054229736328125,2026-01-01 00:00:00,2026-06-30 23:30:00,64,64,0
10,五堵火車站,汐止區,121.66764068603516,25.078229904174805,2026-01-01 00:00:00,2026-06-30 23:30:00,66,66,0
11,亞東醫院,板橋區,121.45317840576172,24.998369216918945,2026-01-01 00:00:00,2026-06-30 23:30:00,61,61,0
12,仁愛公園,永和區,121.50541687011719,25.009519577026367,2026-01-01 00:00:00,2026-06-30 23:30:00,79,79,0
13,仁愛路151巷口,汐止區,121.66410064697266,25.065200805664062,2026-01-01 00:00:00,2026-06-30 23:30:00,59,59,0
14,保長公園,汐止區,121.6743392944336,25.079519271850586,2026-01-01 00:00:00,2026-06-30 23:30:00,66,66,0
15,保順環河西路口,永和區,121.50285339355469,25.011350631713867,2026-01-01 00:00:00,2026-06-30 23:30:00,69,69,0
16,健華新城社區,板橋區,121.46530151367188,25.019269943237305,2026-01-01 00:00:00,2026-06-30 23:30:00,72,72,0
17,台灣科技廣場,中和區,121.48905944824219,25.005720138549805,2026-01-01 00:00:00,2026-06-30 23:30:00,70,70,0
18,四維公園地下停車場,板橋區,121.46392059326172,25.02569007873535,2026-01-01 00:00:00,2026-06-30 23:30:00,93,93,0
19,國立師範大學林口校區,林口區,121.39794921875,25.06804084777832,2026-01-01 00:00:00,2026-06-30 23:30:00,59,59,0
20,央北三中央路口(全陽大璽),新店區,121.53338623046875,24.97878074645996,2026-01-01 00:00:00,2026-06-30 23:30:00,69,73,1
21,央北社會住宅,新店區,121.52642822265625,24.982629776000977,2026-01-01 00:00:00,2026-06-30 23:30:00,58,64,1
22,安康高中,新店區,121.51521301269531,24.969270706176758,2026-01-01 00:00:00,2026-06-30 23:30:00,75,75,0
23,安邦公園,中和區,121.49651336669922,24.996780395507812,2026-01-01 00:00:00,2026-06-30 23:30:00,53,53,0
24,建成路142巷口,汐止區,121.66255187988281,25.07335090637207,2026-01-01 00:00:00,2026-06-30 23:30:00,53,53,0
25,忠孝國中,板橋區,121.46128845214844,25.004880905151367,2026-01-01 00:00:00,2026-06-30 23:30:00,66,66,0
26,思賢國小,新莊區,121.45770263671875,25.046289443969727,2026-01-01 00:00:00,2026-06-30 23:30:00,60,65,1
27,捷運三和國中站(1號出口),三重區,121.48780059814453,25.07588005065918,2026-01-01 00:00:00,2026-06-30 23:30:00,95,95,0
28,捷運三重站(1號出口),三重區,121.48322296142578,25.05463981628418,2026-01-01 00:00:00,2026-06-30 23:30:00,61,61,0
29,捷運中原站,中和區,121.48486328125,25.00765037536621,2026-01-01 00:00:00,2026-06-30 23:30:00,99,99,0
30,捷運先嗇宮站(2號出口),三重區,121.47099304199219,25.046070098876953,2026-01-01 00:00:00,2026-06-30 23:30:00,64,64,0
31,捷運十四張站,新店區,121.52832794189453,24.98381805419922,2026-01-01 00:00:00,2026-06-30 23:30:00,95,95,0
32,捷運南勢角站(4號出口),中和區,121.50997924804688,24.98941993713379,2026-01-01 00:00:00,2026-06-30 23:30:00,96,96,0
33,捷運土城站(2號出口),土城區,121.4439468383789,24.97279930114746,2026-01-01 00:00:00,2026-06-30 23:30:00,33,69,1
34,捷運大坪林站(5號出口),新店區,121.54376220703125,24.982879638671875,2026-01-01 00:00:00,2026-06-30 23:30:00,92,92,0
35,捷運幸福站,新莊區,121.4601821899414,25.04987907409668,2026-01-01 00:00:00,2026-06-30 23:30:00,58,58,0
36,捷運府中站(1號出口),板橋區,121.45903778076172,25.008209228515625,2026-01-01 00:00:00,2026-06-30 23:30:00,91,91,0
37,捷運府中站(3號出口),板橋區,121.45899963378906,25.009000778198242,2026-01-01 00:00:00,2026-06-30 23:30:00,69,69,0
38,捷運新北產業園區站,新莊區,121.45918273925781,25.062030792236328,2026-01-01 00:00:00,2026-06-30 23:30:00,70,70,0
39,捷運新埔站(1號出口),板橋區,121.46745300292969,25.023500442504883,2026-01-01 00:00:00,2026-06-30 23:30:00,99,99,0
40,捷運新埔站(4號出口),板橋區,121.46856689453125,25.02341079711914,2026-01-01 00:00:00,2026-06-30 23:30:00,70,70,0
41,捷運新埔站(5號出口),板橋區,121.46807861328125,25.023500442504883,2026-01-01 00:00:00,2026-06-30 23:30:00,79,79,0
42,捷運新莊站(1號出口),新莊區,121.45204162597656,25.036409378051758,2026-01-01 00:00:00,2026-06-30 23:30:00,69,69,0
43,捷運景安站,中和區,121.50472259521484,24.993520736694336,2026-01-01 00:00:00,2026-06-30 23:30:00,96,96,0
44,捷運板新站,板橋區,121.47123718261719,25.014089584350586,2026-01-01 00:00:00,2026-06-30 23:30:00,96,96,0
45,捷運板橋站(1號出口),板橋區,121.46202087402344,25.013349533081055,2026-01-01 00:00:00,2026-06-30 23:30:00,86,86,0
46,捷運板橋站(3號出口),板橋區,121.4617919921875,25.0145206451416,2026-01-01 00:00:00,2026-06-30 23:30:00,89,89,0
47,捷運林口站(1號出口),林口區,121.36251068115234,25.065990447998047,2026-01-01 00:00:00,2026-06-30 23:30:00,97,97,0
48,捷運橋和站,中和區,121.4908218383789,25.00381088256836,2026-01-01 00:00:00,2026-06-30 23:30:00,62,62,0
49,捷運永安市場站,中和區,121.5111083984375,25.000490188598633,2026-01-01 00:00:00,2026-06-30 23:30:00,99,99,0
50,捷運海山站(1號出口),土城區,121.44854736328125,24.98440933227539,2026-01-01 00:00:00,2026-06-30 23:30:00,80,80,0
51,捷運海山站(3號出口)轉乘停車場,土城區,121.44911193847656,24.98638916015625,2026-01-01 00:00:00,2026-06-30 23:30:00,80,80,0
52,捷運淡水站,淡水區,121.44418334960938,25.16883087158203,2026-01-01 00:00:00,2026-06-30 23:30:00,98,98,0
53,捷運環狀線板橋站(5號出口),板橋區,121.46359252929688,25.015979766845703,2026-01-01 00:00:00,2026-06-30 23:30:00,99,99,0
54,捷運秀朗橋站,中和區,121.52496337890625,24.990449905395508,2026-01-01 00:00:00,2026-06-30 23:30:00,44,77,1
55,捷運蘆洲站,蘆洲區,121.46402740478516,25.09164047241211,2026-01-01 00:00:00,2026-06-30 23:30:00,92,92,0
56,捷運迴龍站(3號出口),新莊區,121.41304779052734,25.02276039123535,2026-01-01 00:00:00,2026-06-30 23:30:00,70,70,0
57,捷運頂埔站(2號出口),土城區,121.41780090332031,24.958520889282227,2026-01-01 00:00:00,2026-02-01 00:00:00,66,66,0
58,捷運頭前庄站(1號出口),新莊區,121.46080017089844,25.03952980041504,2026-01-01 00:00:00,2026-06-30 23:30:00,90,90,0
59,文化白雲公園,汐止區,121.65521240234375,25.056880950927734,2026-01-01 00:00:00,2026-06-30 23:30:00,76,76,0
60,斬龍山遺址文化公園,土城區,121.44770050048828,24.976659774780273,2026-01-01 00:00:00,2026-06-30 23:30:00,64,64,0
61,新北市政府(新府路),板橋區,121.46420288085938,25.012449264526367,2026-01-01 00:00:00,2026-06-30 23:30:00,68,68,0
62,新北市政府(新站路),板橋區,121.4665298461914,25.01251983642578,2026-01-01 00:00:00,2026-06-30 23:30:00,74,74,0
63,新北市立圖書館總館,板橋區,121.4556884765625,25.0014705657959,2026-01-01 00:00:00,2026-06-30 23:30:00,53,53,0
64,新北高中,三重區,121.48953247070312,25.087230682373047,2026-01-01 00:00:00,2026-06-30 23:30:00,88,88,0
65,新店行政園區,新店區,121.54205322265625,24.96756935119629,2026-01-01 00:00:00,2026-06-30 23:30:00,93,93,0
66,新店高中(中央路),新店區,121.5310287475586,24.975080490112305,2026-01-01 00:00:00,2026-06-30 23:30:00,85,85,0
67,新莊棒球場,新莊區,121.44609069824219,25.041379928588867,2026-01-01 00:00:00,2026-06-30 23:30:00,69,69,0
68,東方科學園區,汐止區,121.6495132446289,25.061260223388672,2026-01-01 00:00:00,2026-06-30 23:30:00,63,63,0
69,板橋四維公園,板橋區,121.46318817138672,25.024520874023438,2026-01-01 00:00:00,2026-06-30 23:30:00,67,67,0
70,板橋國中,板橋區,121.4543685913086,25.02499008178711,2026-01-01 00:00:00,2026-06-30 23:30:00,62,62,0
71,板橋地政事務所,板橋區,121.46333312988281,25.00840950012207,2026-01-01 00:00:00,2026-06-30 23:30:00,61,61,0
72,板橋車站,板橋區,121.46373748779297,25.015518188476562,2026-01-01 00:00:00,2026-06-30 23:30:00,95,95,0
73,林口轉運站,林口區,121.3612289428711,25.066869735717773,2026-01-01 00:00:00,2026-06-30 23:30:00,99,99,0
74,樹林大安站,樹林區,121.42180633544922,24.997379302978516,2026-01-01 00:00:00,2026-06-30 23:30:00,66,66,0
75,樹林火車站(後站),樹林區,121.4241714477539,24.99169921875,2026-01-01 00:00:00,2026-06-30 23:30:00,65,65,0
76,民生長江路口,板橋區,121.46346282958984,25.031339645385742,2026-01-01 00:00:00,2026-06-30 23:30:00,99,99,0
77,永和國民運動中心,永和區,121.5240707397461,25.003170013427734,2026-01-01 00:00:00,2026-06-30 23:30:00,53,53,0
78,永安公園,板橋區,121.4777603149414,25.024179458618164,2026-01-01 00:00:00,2026-06-30 23:30:00,64,64,0
79,永福橋,永和區,121.52417755126953,25.01003074645996,2026-01-01 00:00:00,2026-06-30 23:30:00,70,70,0
80,汐止火車站停車場,汐止區,121.66168212890625,25.067949295043945,2026-01-01 00:00:00,2026-06-30 23:30:00,99,99,0
81,汐科火車站(北),汐止區,121.65293884277344,25.064260482788086,2026-01-01 00:00:00,2026-06-30 23:30:00,76,76,0
82,汐科火車站(南),汐止區,121.64684295654297,25.062744140625,2026-01-01 00:00:00,2026-06-30 23:30:00,77,77,0
83,浮洲合宜住宅(合安一合宜路口),板橋區,121.4486312866211,24.998489379882812,2026-01-01 00:00:00,2026-06-30 23:30:00,58,58,0
84,海山高中,板橋區,121.47148895263672,25.009109497070312,2026-01-01 00:00:00,2026-06-30 23:30:00,41,80,1
85,溪頭公園,板橋區,121.46852111816406,25.033119201660156,2026-01-01 00:00:00,2026-06-30 23:30:00,58,58,0
86,漳和國中,中和區,121.50505065917969,25.002439498901367,2026-01-01 00:00:00,2026-06-30 23:30:00,65,65,0
87,福和國中,永和區,121.52092742919922,25.005950927734375,2026-01-01 00:00:00,2026-06-30 23:30:00,63,63,0
88,秀山國小,中和區,121.52191925048828,24.99612045288086,2026-01-01 00:00:00,2026-06-30 23:30:00,70,70,0
89,縣民漢生東路口,板橋區,121.46778869628906,25.015779495239258,2026-01-01 00:00:00,2026-06-30 23:30:00,71,71,0
90,臺灣藝術大學,板橋區,121.447998046875,25.00749969482422,2026-01-01 00:00:00,2026-06-30 23:30:00,65,65,0
91,華夏科技大學,中和區,121.50765228271484,24.980670928955078,2026-01-01 00:00:00,2026-06-30 23:30:00,58,58,0
92,華德公園,板橋區,121.45278930664062,24.9919490814209,2026-01-01 00:00:00,2026-06-30 23:30:00,58,58,0
93,華新街109巷11弄,中和區,121.50872802734375,24.97995948791504,2026-01-01 00:00:00,2026-06-30 23:30:00,53,53,0
94,蘆洲中原公園,蘆洲區,121.4638900756836,25.08332061767578,2026-01-01 00:00:00,2026-06-30 23:30:00,30,59,1
95,連興龍安路口,汐止區,121.65442657470703,25.062990188598633,2026-01-01 00:00:00,2026-06-30 23:30:00,70,70,0
96,重陽國小,三重區,121.48487854003906,25.066200256347656,2026-01-01 00:00:00,2026-06-30 23:30:00,61,61,0
97,錦和運動公園,中和區,121.49073028564453,24.992130279541016,2026-01-01 00:00:00,2026-06-30 23:30:00,64,64,0
98,陽光橋,新店區,121.52477264404297,24.97924041748047,2026-01-01 00:00:00,2026-06-30 23:30:00,62,76,1
99,鶯歌火車站(仁愛路),鶯歌區,121.35440826416016,24.955589294433594,2026-01-01 00:00:00,2026-06-30 23:30:00,59,69,1
100,中信國小,新莊區,121.44953918457031,25.05571937561035,2026-01-01 00:00:00,2026-06-30 23:30:00,33,58,1
101,中華電信學院,板橋區,121.46684265136719,25.008010864257812,2026-01-01 00:00:00,2026-06-30 23:30:00,9,9,0
102,員林平面停車場,土城區,121.44436645507812,24.976810455322266,2026-01-01 00:00:00,2026-06-30 23:30:00,9,9,0
103,汐萬抽水站,汐止區,121.64842987060547,25.082700729370117,2026-01-01 00:00:00,2026-06-30 23:30:00,9,9,0
104,金城峯廷街口,土城區,121.46864318847656,24.988140106201172,2026-01-01 00:00:00,2026-06-30 23:30:00,9,9,0
105,國立臺北大學(三峽校區),三峽區,121.3729019165039,24.945940017700195,2026-01-01 00:00:00,2026-06-30 23:30:00,63,99,1
106,龜山活動中心,新店區,121.55223846435547,24.903030395507812,2026-01-01 00:00:00,2026-06-30 23:30:00,8,8,0
107,三民翠華街口,板橋區,121.48023986816406,25.023170471191406,2026-01-01 00:00:00,2026-06-30 23:30:00,10,10,0
108,中正路248巷口,樹林區,121.41773986816406,25.007169723510742,2026-01-01 00:00:00,2026-06-30 23:30:00,10,10,0
109,中正路666巷口,永和區,121.51917266845703,25.009130477905273,2026-01-01 00:00:00,2026-06-30 23:30:00,10,10,0
110,中誠立體停車場,新莊區,121.45137023925781,25.047569274902344,2026-01-01 00:00:00,2026-06-30 23:30:00,10,10,0
111,二橋虹橋公園,鶯歌區,121.3259506225586,24.93453025817871,2026-01-01 00:00:00,2026-06-30 23:30:00,10,10,0
112,八安大橋(清水街),三峽區,121.36891174316406,24.92700958251953,2026-01-01 00:00:00,2026-06-30 23:30:00,10,10,0
113,嘉穗公園,中和區,121.47840118408203,24.99566078186035,2026-01-01 00:00:00,2026-06-30 23:30:00,10,10,0
114,國慶學成路口,三峽區,121.37397003173828,24.940950393676758,2026-01-01 00:00:00,2026-06-30 23:30:00,10,10,0
115,大觀路二段265巷3弄口,板橋區,121.44286346435547,24.998279571533203,2026-01-01 00:00:00,2026-06-30 23:30:00,10,10,0
116,審計人員訓練大樓,中和區,121.50955963134766,24.981840133666992,2026-01-01 00:00:00,2026-06-30 23:30:00,10,10,0
117,寶橋路29巷,新店區,121.54389190673828,24.97492027282715,2026-01-01 00:00:00,2026-06-30 23:30:00,10,10,0
118,延吉街291巷口,土城區,121.4671630859375,24.98394012451172,2026-01-01 00:00:00,2026-06-30 23:30:00,10,10,0
119,延吉街47巷口,土城區,121.47235870361328,24.98794937133789,2026-01-01 00:00:00,2026-06-30 23:30:00,10,10,0
120,捷運土城站(1號出口),土城區,121.44418334960938,24.973140716552734,2026-01-01 00:00:00,2026-06-30 23:30:00,10,10,0
121,文化一路一段190巷口,林口區,121.3790512084961,25.075490951538086,2026-01-01 00:00:00,2026-06-30 23:30:00,10,10,0
122,明德平面停車場,土城區,121.46627807617188,24.98402976989746,2026-01-01 00:00:00,2026-06-30 23:30:00,10,10,0
123,松柏公園,林口區,121.3794174194336,25.091289520263672,2026-01-01 00:00:00,2026-06-30 23:30:00,10,10,0
124,永和勵行街口,永和區,121.51583099365234,25.014549255371094,2026-01-01 00:00:00,2026-06-30 23:30:00,10,10,0
125,永安南路二段16巷口,蘆洲區,121.4676513671875,25.0770206451416,2026-01-01 00:00:00,2026-06-30 23:30:00,10,10,0
126,汐止公園,汐止區,121.65963745117188,25.06781005859375,2026-01-01 00:00:00,2026-06-30 23:30:00,10,10,0
127,淡水行政中心,淡水區,121.4440689086914,25.186960220336914,2026-01-01 00:00:00,2026-06-30 23:30:00,10,10,0
128,淡金路38巷尾,淡水區,121.45790100097656,25.160829544067383,2026-01-01 00:00:00,2026-06-30 23:30:00,10,10,0
129,湳雅夜市停車場,板橋區,121.45345306396484,25.005569458007812,2026-01-01 00:00:00,2026-06-30 23:30:00,10,10,0
130,潭底溝休憩廣場,新莊區,121.42636108398438,25.021909713745117,2026-01-01 00:00:00,2026-06-30 23:30:00,10,10,0
131,縣民富山街口,板橋區,121.4760513305664,25.022010803222656,2026-01-01 00:00:00,2026-06-30 23:30:00,10,10,0
132,胡璉故居紀念館,新店區,121.52763366699219,24.96170997619629,2026-01-01 00:00:00,2026-06-30 23:30:00,10,10,0
133,輕軌竿蓁林站,淡水區,121.45606994628906,25.162059783935547,2026-01-01 00:00:00,2026-06-30 23:30:00,10,10,0
134,中興福德三路口,汐止區,121.63076782226562,25.066410064697266,2026-01-01 00:00:00,2026-06-30 23:30:00,10,10,0
135,中華愛國路口,三峽區,121.37461853027344,24.93269920349121,2026-01-01 00:00:00,2026-06-30 23:30:00,10,10,0
136,中華日新街口,土城區,121.44463348388672,24.987560272216797,2026-01-01 00:00:00,2026-06-30 23:30:00,10,10,0
137,湖北市民活動中心,林口區,121.38670349121094,25.096120834350586,2026-01-01 00:00:00,2026-06-30 23:30:00,10,10,0
138,和平路105號,土城區,121.45128631591797,24.968469619750977,2026-01-01 00:00:00,2026-06-30 23:30:00,10,10,0
139,三和慈愛街口,三重區,121.48416900634766,25.078140258789062,2026-01-01 00:00:00,2026-06-30 23:30:00,11,11,0
140,三重社會福利服務中心,三重區,121.49127960205078,25.077810287475586,2026-01-01 00:00:00,2026-06-30 23:30:00,11,11,0
141,中山路一段17巷口,永和區,121.51374816894531,25.01038932800293,2026-01-01 00:00:00,2026-06-30 23:30:00,11,11,0
142,中正保安街三段口,樹林區,121.4127426147461,25.01239013671875,2026-01-01 00:00:00,2026-06-30 23:30:00,11,11,0
143,二橋派出所,鶯歌區,121.33883666992188,24.94215965270996,2026-01-01 00:00:00,2026-06-30 23:30:00,11,11,0
144,北城生活廣場(富貴街),新店區,121.49408721923828,24.94887924194336,2026-01-01 00:00:00,2026-06-30 23:30:00,11,11,0
145,台北醫院(民樂街),新莊區,121.45787811279297,25.04266929626465,2026-01-01 00:00:00,2026-06-30 23:30:00,11,11,0
146,台灣科技總部,新店區,121.5490493774414,24.973440170288086,2026-01-01 00:00:00,2026-06-30 23:30:00,11,22,1
147,大學學成路口,三峽區,121.37521362304688,24.94297981262207,2026-01-01 00:00:00,2026-06-30 23:30:00,11,11,0
148,寶強文化路口,新店區,121.54351043701172,24.97913932800293,2026-01-01 00:00:00,2026-06-30 23:30:00,11,11,0
149,捷運江子翠站(4號出口),板橋區,121.47306823730469,25.029460906982422,2026-01-01 00:00:00,2026-06-30 23:30:00,11,11,0
150,捷運迴龍站(2號出口),新莊區,121.41100311279297,25.021099090576172,2026-01-01 00:00:00,2026-06-30 23:30:00,11,11,0
151,林口夜市(中山路),林口區,121.38688659667969,25.079139709472656,2026-01-01 00:00:00,2026-06-30 23:30:00,11,11,0
152,水源路29巷/光華街口,中和區,121.50428771972656,25.004140853881836,2026-01-01 00:00:00,2026-06-30 23:30:00,11,11,0
153,瓦磘截流站,永和區,121.49971771240234,25.009000778198242,2026-01-01 00:00:00,2026-06-30 23:30:00,11,11,0
154,福祥永和路口,中和區,121.49938201904297,25.003650665283203,2026-01-01 00:00:00,2026-06-30 23:30:00,11,11,0
155,縣民大道三段270巷口,板橋區,121.47834777832031,25.023229598999023,2026-01-01 00:00:00,2026-06-30 23:30:00,11,11,0
156,覺明寺(豐年街53巷),新莊區,121.44721221923828,25.031719207763672,2026-01-01 00:00:00,2026-06-30 23:30:00,11,11,0
157,雙鳳公園,新莊區,121.41397857666016,25.026439666748047,2026-01-01 00:00:00,2026-06-30 23:30:00,11,11,0
158,飛駝二村,中和區,121.51138305664062,24.983600616455078,2026-01-01 00:00:00,2026-06-30 23:30:00,11,11,0
159,黃城公園(中榮街),新莊區,121.4488296508789,25.052770614624023,2026-01-01 00:00:00,2026-06-30 23:30:00,11,11,0
160,龜吼停車場,萬里區,121.68601989746094,25.195600509643555,2026-01-01 00:00:00,2026-06-30 23:30:00,11,11,0
161,春之霖社區,汐止區,121.6624984741211,25.07939910888672,2026-01-01 00:00:00,2026-06-30 23:30:00,11,11,0
162,東順街36巷口,樹林區,121.41149139404297,24.978309631347656,2026-01-01 00:00:00,2026-06-30 23:30:00,11,11,0
163,臺北大學商學院(尋鳶大道),三峽區,121.37248992919922,24.94556999206543,2026-01-01 00:00:00,2026-06-30 23:30:00,11,11,0
164,長青公園,新莊區,121.45661926269531,25.04245948791504,2026-01-01 00:00:00,2026-06-30 23:30:00,11,11,0
165,雙和公園,永和區,121.50882720947266,25.002290725708008,2026-01-01 00:00:00,2026-06-30 23:30:00,11,11,0
166,鳳七鶯歌路口,鶯歌區,121.3319320678711,24.969160079956055,2026-01-01 00:00:00,2026-06-30 23:30:00,11,11,0
167,民族街78巷口,三峽區,121.36985778808594,24.93021011352539,2026-01-30 00:30:00,2026-06-30 23:30:00,11,11,0
168,新北大道二段139巷,三重區,121.46662139892578,25.059810638427734,2026-01-30 00:30:00,2026-06-30 23:30:00,11,11,0
169,中山橋安街口,中和區,121.4925308227539,25.00274085998535,2026-01-01 00:00:00,2026-06-30 23:30:00,12,12,0
170,中正北重陽路口,三重區,121.48735809326172,25.064170837402344,2026-01-01 00:00:00,2026-06-30 23:30:00,12,12,0
171,中興復興路口,蘆洲區,121.48181915283203,25.090160369873047,2026-01-01 00:00:00,2026-06-30 23:30:00,12,12,0
172,仁信段平面停車場,三重區,121.49629211425781,25.079139709472656,2026-01-01 00:00:00,2026-06-30 23:30:00,12,12,0
173,仁美街/三和路四段145巷口,三重區,121.48635864257812,25.078720092773438,2026-01-01 00:00:00,2026-06-30 23:30:00,12,12,0
174,保安立體停車場,樹林區,121.42652130126953,24.99333953857422,2026-01-01 00:00:00,2026-06-30 23:30:00,12,12,0
175,力行新村,板橋區,121.44346618652344,24.999170303344727,2026-01-01 00:00:00,2026-06-30 23:30:00,12,12,0
176,北新新生街口,新店區,121.54061126708984,24.96561050415039,2026-01-01 00:00:00,2026-06-30 23:30:00,12,12,0
177,北新路二段228巷口,新店區,121.54283905029297,24.977750778198242,2026-01-01 00:00:00,2026-06-30 23:30:00,12,12,0
178,學府大德路口,三峽區,121.37361907958984,24.948640823364258,2026-01-01 00:00:00,2026-06-30 23:30:00,12,12,0
179,安德停車場,新店區,121.50881958007812,24.960390090942383,2026-01-01 00:00:00,2026-06-30 23:30:00,12,12,0
180,幸福中環路口,新莊區,121.44288635253906,25.049030303955078,2026-01-01 00:00:00,2026-06-30 23:30:00,12,12,0
181,後埔國小,板橋區,121.46430206298828,25.003389358520508,2026-01-01 00:00:00,2026-06-30 23:30:00,12,12,0
182,捷運三民高中站(1號出口),蘆洲區,121.47271728515625,25.085819244384766,2026-01-01 00:00:00,2026-06-30 23:30:00,12,12,0
183,文聖國小(松柏街50巷),板橋區,121.47611236572266,25.02928924560547,2026-01-01 00:00:00,2026-06-30 23:30:00,12,12,0
184,新莊國民運動中心(和興街),新莊區,121.44759368896484,25.038909912109375,2026-01-01 00:00:00,2026-06-30 23:30:00,12,12,0
185,景新立體停車場,中和區,121.51300811767578,24.989849090576172,2026-01-01 00:00:00,2026-06-30 23:30:00,12,12,0
186,東豐街85巷口,樹林區,121.41015625,24.9737491607666,2026-01-01 00:00:00,2026-06-30 23:30:00,12,12,0
187,松柏街50巷90弄口,板橋區,121.47621154785156,25.028329849243164,2026-01-01 00:00:00,2026-06-30 23:30:00,12,12,0
188,板橋435藝文特區(環河西路),板橋區,121.45059967041016,25.024730682373047,2026-01-01 00:00:00,2026-06-30 23:30:00,12,12,0
189,正和中正路口,蘆洲區,121.47058868408203,25.082870483398438,2026-01-01 00:00:00,2026-06-30 23:30:00,12,12,0
190,民族路33巷,淡水區,121.46346282958984,25.13603973388672,2026-01-01 00:00:00,2026-06-30 23:30:00,12,12,0
191,永和區公所公有新生市場,永和區,121.50704193115234,25.014020919799805,2026-01-01 00:00:00,2026-06-30 23:30:00,12,12,0
192,永成市民活動中心,永和區,121.51010131835938,25.01729965209961,2026-01-01 00:00:00,2026-06-30 23:30:00,12,12,0
193,永貞水源街口,永和區,121.51170349121094,25.004919052124023,2026-01-01 00:00:00,2026-06-30 23:30:00,12,12,0
194,汐止國民運動中心,汐止區,121.65692901611328,25.065380096435547,2026-01-01 00:00:00,2026-06-30 23:30:00,12,12,0
195,汐止國民運動中心游泳池(忠孝東路),汐止區,121.65725708007812,25.064159393310547,2026-01-01 00:00:00,2026-06-30 23:30:00,12,12,0
196,獇寮公園,樹林區,121.41264343261719,25.006940841674805,2026-01-01 00:00:00,2026-06-30 23:30:00,12,12,0
197,瑞芳運動公園,瑞芳區,121.82176971435547,25.102840423583984,2026-01-01 00:00:00,2026-06-30 23:30:00,12,12,0
198,福德二路19巷口,汐止區,121.63533020019531,25.068410873413086,2026-01-01 00:00:00,2026-06-30 23:30:00,12,12,0
199,縣民觀光街口,板橋區,121.46920013427734,25.017019271850586,2026-01-01 00:00:00,2026-06-30 23:30:00,12,24,1
200,育英建國路口,鶯歌區,121.34693145751953,24.95355987548828,2026-01-01 00:00:00,2026-06-30 23:30:00,12,12,0
201,莒光四村停車場,土城區,121.4463882446289,24.987159729003906,2026-01-01 00:00:00,2026-06-30 23:30:00,12,12,0
202,華江公園,板橋區,121.47099304199219,25.019460678100586,2026-01-01 00:00:00,2026-06-30 23:30:00,12,12,0
203,貴子路36巷3弄口,泰山區,121.42591094970703,25.041370391845703,2026-01-01 00:00:00,2026-06-30 23:30:00,12,12,0
204,頭前國小(化成路),新莊區,121.46623992919922,25.053499221801758,2026-01-01 00:00:00,2026-06-30 23:30:00,12,12,0
205,龍安成德街口,新莊區,121.42266845703125,25.019100189208984,2026-01-01 00:00:00,2026-06-30 23:30:00,12,12,0
206,中華路一段70巷口,土城區,121.44539642333984,24.988250732421875,2026-01-01 00:00:00,2026-06-30 23:30:00,12,12,0
207,八德街東豐街口,樹林區,121.4194564819336,24.97426986694336,2026-01-01 00:00:00,2026-06-30 23:30:00,12,12,0
208,建中街90巷口,新莊區,121.4468994140625,25.036590576171875,2026-01-01 00:00:00,2026-06-30 23:30:00,12,12,0
209,建六中正路口,中和區,121.48526000976562,25.002229690551758,2026-01-01 00:00:00,2026-06-30 23:30:00,12,12,0
210,捷運永寧站(4號出口),土城區,121.436767578125,24.967439651489258,2026-01-01 00:00:00,2026-06-30 23:30:00,12,12,0
211,柑園街二段363巷口,樹林區,121.36808776855469,24.94908905029297,2026-01-01 00:00:00,2026-06-30 23:30:00,12,12,0
212,民享中山路口,林口區,121.38137817382812,25.082029342651367,2026-01-01 00:00:00,2026-06-30 23:30:00,12,12,0
213,深坑雲鄉路,深坑區,121.62100982666016,24.999879837036133,2026-01-01 00:00:00,2026-06-30 23:30:00,12,12,0
214,碧潭大橋(溪洲路6巷),新店區,121.53426361083984,24.960609436035156,2026-01-01 00:00:00,2026-06-30 23:30:00,12,12,0
215,蘆洲鷺江停車場,蘆洲區,121.4769287109375,25.08618927001953,2026-01-01 00:00:00,2026-06-30 23:30:00,12,12,0
216,連城路469巷21弄,中和區,121.48432159423828,24.995080947875977,2026-01-30 00:30:00,2026-06-30 23:30:00,12,12,0
217,三信集英路口,三重區,121.48748016357422,25.085630416870117,2026-01-01 00:00:00,2026-06-30 23:30:00,13,13,0
